Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,AMD,A10-7300 APU (2014 M.Ka),1203,32.8,6020,https://cpu.userbenchmark.com/SpeedTest/11662/AMD-A10-7300-Radeon-R6-10-Compute-Cores-4C-6G
CPU,,Intel,Core2 T5600,1204,32.7,1283,https://cpu.userbenchmark.com/SpeedTest/6306/IntelR-CoreTM2-CPU---------T5600----183GHz
CPU,,Intel,Core2 Duo T5750,1205,32.7,2008,https://cpu.userbenchmark.com/SpeedTest/6581/IntelR-CoreTM2-Duo-CPU-----T5750----200GHz
CPU,,Intel,Celeron N2920,1206,32.7,1532,https://cpu.userbenchmark.com/SpeedTest/8725/IntelR-CeleronR-CPU--N2920----186GHz
CPU,,Intel,Atom Z3770,1207,32.6,169,https://cpu.userbenchmark.com/SpeedTest/5592/IntelR-AtomTM-CPU--Z3770----146GHz
CPU,,Intel,Core2 T5500,1208,32.6,1615,https://cpu.userbenchmark.com/SpeedTest/2561/IntelR-CoreTM2-CPU---------T5500----166GHz
CPU,,AMD,Turion 64 Mobile Technology ML-32,1209,32.5,22,https://cpu.userbenchmark.com/SpeedTest/10530/AMD-Turiontm-64-Mobile-Technology-ML-32
CPU,,Intel,T2300,1210,32.4,946,https://cpu.userbenchmark.com/SpeedTest/2474/Genuine-IntelR-CPU-----------T2300----166GHz
CPU,,AMD,Turion 64 X2 Mobile Technology TL-58,1211,32.4,524,https://cpu.userbenchmark.com/SpeedTest/817/AMD-Turiontm-64-X2-Mobile-Technology-TL-58
CPU,,AMD,A9-9425 APU (2016 M.SR),1212,32.4,16120,https://cpu.userbenchmark.com/SpeedTest/496441/AMD-A9-9425-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,Intel,Core2 Duo T5550,1213,32.4,1426,https://cpu.userbenchmark.com/SpeedTest/1673/IntelR-CoreTM2-Duo-CPU-----T5550----183GHz
CPU,,AMD,A4-4355M APU,1214,32.4,413,https://cpu.userbenchmark.com/SpeedTest/10814/AMD-A4-4355M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A9-9400 APU (2016 M.SR),1215,32.3,1753,https://cpu.userbenchmark.com/SpeedTest/188753/AMD-A9-9400-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,AMD,Athlon 64 3200+,1216,32.2,893,https://cpu.userbenchmark.com/SpeedTest/7063/AMD-Athlontm-64-Processor-3200-
CPU,,Intel,Celeron N2840,1217,32.2,21839,https://cpu.userbenchmark.com/SpeedTest/16086/IntelR-CeleronR-CPU--N2840----216GHz
CPU,,AMD,A9-9410 APU (2016 M.SR),1218,32.1,5953,https://cpu.userbenchmark.com/SpeedTest/137162/AMD-A9-9410-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,Intel,Core2 Duo T5450,1219,32.1,1313,https://cpu.userbenchmark.com/SpeedTest/5075/IntelR-CoreTM2-Duo-CPU-----T5450----166GHz
CPU,,Intel,2140,1220,31.9,1292,https://cpu.userbenchmark.com/SpeedTest/6453/Genuine-IntelR-CPU------------2140----160GHz
CPU,,AMD,A6-5200 APU,1221,31.9,10026,https://cpu.userbenchmark.com/SpeedTest/4574/AMD-A6-5200-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,A9-9420 APU (2016 M.SR),1222,31.9,14392,https://cpu.userbenchmark.com/SpeedTest/297050/AMD-A9-9420-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,Intel,Pentium Dual E2140,1223,31.8,2396,https://cpu.userbenchmark.com/SpeedTest/4944/IntelR-PentiumR-Dual--CPU--E2140----160GHz
CPU,AM9210AVY23AC,AMD,A6-9210 APU (2016 M.SR),1224,31.8,974,https://cpu.userbenchmark.com/SpeedTest/180033/AMD-A6-9210-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,AM9220AYN23AC,AMD,A6-9220 APU (2016 M.SR),1225,31.8,4711,https://cpu.userbenchmark.com/SpeedTest/300155/AMD-A6-9220-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,,AMD,Athlon 64 X2 Dual Core 4000+,1226,31.7,2665,https://cpu.userbenchmark.com/SpeedTest/2436/AMD-Athlontm-64-X2-Dual-Core-Processor-4000-
CPU,,Intel,T2080,1227,31.7,491,https://cpu.userbenchmark.com/SpeedTest/4748/Genuine-IntelR-CPU-----------T2080----173GHz
CPU,,Intel,Pentium D 3.20GHz,1228,31.7,933,https://cpu.userbenchmark.com/SpeedTest/1730/--------------IntelR-PentiumR-D-CPU-320GHz
CPU,,Intel,Core2 Duo T5250,1229,31.7,943,https://cpu.userbenchmark.com/SpeedTest/5189/IntelR-CoreTM2-Duo-CPU-----T5250----150GHz
CPU,,Intel,Atom Z3740,1230,31.5,1388,https://cpu.userbenchmark.com/SpeedTest/3256/IntelR-AtomTM-CPU--Z3740----133GHz
CPU,,Intel,Pentium 4 3.40GHz,1231,31.4,1080,https://cpu.userbenchmark.com/SpeedTest/293/--------------IntelR-PentiumR-4-CPU-340GHz
CPU,,Intel,Core2 Duo L7100,1232,31.3,54,https://cpu.userbenchmark.com/SpeedTest/5778/IntelR-CoreTM2-Duo-CPU-----L7100----120GHz
CPU,,AMD,Turion 64 X2 Mobile Technology TL-56,1233,31.3,381,https://cpu.userbenchmark.com/SpeedTest/2456/AMD-Turiontm-64-X2-Mobile-Technology-TL-56
CPU,,AMD,A4-6210 APU R3 Graphics,1234,31.2,5115,https://cpu.userbenchmark.com/SpeedTest/12438/AMD-A4-6210-APU-with-AMD-Radeon-R3-Graphics
CPU,,AMD,E2-3000M APU,1235,31.1,1004,https://cpu.userbenchmark.com/SpeedTest/6063/AMD-E2-3000M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron E1500,1236,31.1,315,https://cpu.userbenchmark.com/SpeedTest/8605/IntelR-CeleronR-CPU--------E1500----220GHz
CPU,,Intel,Celeron N2830,1237,31,10062,https://cpu.userbenchmark.com/SpeedTest/12104/IntelR-CeleronR-CPU--N2830----216GHz
CPU,,Intel,U7300,1238,31,1643,https://cpu.userbenchmark.com/SpeedTest/4246/Genuine-IntelR-CPU-----------U7300----130GHz
CPU,,AMD,E2-7110 APU (2015 M.Ca),1239,31,4993,https://cpu.userbenchmark.com/SpeedTest/150118/AMD-E2-7110-APU-with-AMD-Radeon-R2-Graphics
CPU,,AMD,A4-9120 APU (2016 M.SR),1240,31,1604,https://cpu.userbenchmark.com/SpeedTest/308751/AMD-A4-9120-RADEON-R3-4-COMPUTE-CORES-2C-2G
CPU,,Intel,Celeron E1400,1241,31,417,https://cpu.userbenchmark.com/SpeedTest/2849/IntelR-CeleronR-CPU--------E1400----200GHz
CPU,,Intel,Celeron 900,1242,30.9,3116,https://cpu.userbenchmark.com/SpeedTest/4381/IntelR-CeleronR-CPU----------900----220GHz
CPU,,Intel,Core2 T5300,1243,30.9,304,https://cpu.userbenchmark.com/SpeedTest/2288/IntelR-CoreTM2-CPU---------T5300----173GHz
CPU,,Intel,T2250,1244,30.9,486,https://cpu.userbenchmark.com/SpeedTest/5955/Genuine-IntelR-CPU-----------T2250----173GHz
CPU,,Intel,Core Duo T2350,1245,30.8,236,https://cpu.userbenchmark.com/SpeedTest/3830/IntelR-CoreTM-Duo-CPU------T2350----186GHz
CPU,,Intel,Core i3 U 380,1246,30.8,569,https://cpu.userbenchmark.com/SpeedTest/8152/IntelR-CoreTM-i3-CPU-------U-380----133GHz
CPU,,Intel,Pentium 4 3.20GHz,1247,30.8,3033,https://cpu.userbenchmark.com/SpeedTest/7095/--------------IntelR-PentiumR-4-CPU-320GHz
CPU,,Intel,Celeron J3455,1248,30.6,3264,https://cpu.userbenchmark.com/SpeedTest/200485/IntelR-CeleronR-CPU-J3455---150GHz
CPU,,AMD,Turion X2 Dual-Core Mobile RM-70,1249,30.6,493,https://cpu.userbenchmark.com/SpeedTest/199/AMD-Turiontm-X2-Dual-Core-Mobile-RM-70
CPU,,Intel,Core i5 U 470,1250,30.6,335,https://cpu.userbenchmark.com/SpeedTest/6244/IntelR-CoreTM-i5-CPU-------U-470----133GHz
CPU,,Intel,U2300,1251,30.6,279,https://cpu.userbenchmark.com/SpeedTest/2326/Genuine-IntelR-CPU-----------U2300----120GHz
CPU,,Intel,Pentium Dual T2370,1252,30.6,673,https://cpu.userbenchmark.com/SpeedTest/4795/IntelR-PentiumR-Dual--CPU--T2370----173GHz
CPU,,Intel,Pentium D 3.00GHz,1253,30.4,4201,https://cpu.userbenchmark.com/SpeedTest/3363/IntelR-PentiumR-D-CPU-300GHz
CPU,,AMD,Turion 64 X2 Mobile Technology TL-52,1254,30.4,191,https://cpu.userbenchmark.com/SpeedTest/1892/AMD-Turiontm-64-X2-Mobile-Technology-TL-52
CPU,AM9200AKN23AC,AMD,A6-9200 APU (2016 M.SR),1255,30.4,1065,https://cpu.userbenchmark.com/SpeedTest/252093/AMD-A6-9200-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,,AMD,Turion II Neo N40L,1256,30.2,161,https://cpu.userbenchmark.com/SpeedTest/7/AMD-Turiontm-II-Neo-N40L-Dual-Core-Processor
CPU,,Intel,Core2 T5200,1257,30.2,301,https://cpu.userbenchmark.com/SpeedTest/11616/IntelR-CoreTM2-CPU---------T5200----160GHz
CPU,,Intel,575,1258,30.1,437,https://cpu.userbenchmark.com/SpeedTest/4105/Genuine-IntelR-CPU-------------575----200GHz
CPU,,Intel,Pentium Dual T2330,1259,30.1,847,https://cpu.userbenchmark.com/SpeedTest/6733/IntelR-PentiumR-Dual--CPU--T2330----160GHz
CPU,,Intel,Pentium D 2.80GHz,1260,30.1,3777,https://cpu.userbenchmark.com/SpeedTest/267/--------------IntelR-PentiumR-D-CPU-280GHz
CPU,,Intel,U4100,1261,30.1,1032,https://cpu.userbenchmark.com/SpeedTest/10746/Genuine-IntelR-CPU-----------U4100----130GHz
CPU,,Intel,Pentium Dual T2390,1262,30.1,1221,https://cpu.userbenchmark.com/SpeedTest/2090/IntelR-PentiumR-Dual--CPU--T2390----186GHz
CPU,,Intel,Core i3 U 330,1263,30,346,https://cpu.userbenchmark.com/SpeedTest/1602/IntelR-CoreTM-i3-CPU-------U-330----120GHz
CPU,,AMD,Athlon X2 Dual-Core QL-65,1264,29.9,508,https://cpu.userbenchmark.com/SpeedTest/4672/AMD-Athlontm-X2-Dual-Core-QL-65
CPU,,Intel,Pentium Dual T2310,1265,29.9,439,https://cpu.userbenchmark.com/SpeedTest/2719/IntelR-PentiumR-Dual--CPU--T2310----146GHz
CPU,,Intel,Pentium 4 3.00GHz,1266,29.9,6730,https://cpu.userbenchmark.com/SpeedTest/440/--------------IntelR-PentiumR-4-CPU-300GHz
CPU,,Intel,Celeron N3160,1267,29.8,1687,https://cpu.userbenchmark.com/SpeedTest/166661/IntelR-CeleronR-CPU--N3160----160GHz
CPU,,AMD,Sempron 3400+,1268,29.8,236,https://cpu.userbenchmark.com/SpeedTest/8329/AMD-Semprontm-Processor-3400-
CPU,,Intel,Celeron N3450,1269,29.6,5772,https://cpu.userbenchmark.com/SpeedTest/208922/IntelR-CeleronR-CPU-N3450---110GHz
CPU,,Intel,Atom x7-Z8700,1270,29.5,2229,https://cpu.userbenchmark.com/SpeedTest/27122/IntelR-AtomTM-x7-Z8700--CPU---160GHz
CPU,FH8068003067416,Intel,Celeron J4005,1271,29.4,1432,https://cpu.userbenchmark.com/SpeedTest/473105/IntelR-CeleronR-J4005-CPU---200GHz
CPU,,AMD,E2-9010 APU (2016 M.SR),1272,29.4,256,https://cpu.userbenchmark.com/SpeedTest/175091/AMD-E2-9010-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,,AMD,E2-9000 APU (2016 M.SR),1273,29.1,1626,https://cpu.userbenchmark.com/SpeedTest/339888/AMD-E2-9000-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,,AMD,Athlon 64 X2 Dual Core TK-55,1274,28.9,312,https://cpu.userbenchmark.com/SpeedTest/1927/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-55
CPU,,AMD,AthlonX2 DualCore QL-60,1275,28.9,21,https://cpu.userbenchmark.com/SpeedTest/6294/AMD-AthlontmX2-DualCore-QL-60
CPU,,Intel,Pentium M processor 1.86GHz,1276,28.8,193,https://cpu.userbenchmark.com/SpeedTest/4587/--------IntelR-PentiumR-M-processor-186GHz
CPU,,Intel,Pentium N3700,1277,28.8,10599,https://cpu.userbenchmark.com/SpeedTest/33474/IntelR-PentiumR-CPU--N3700----160GHz
CPU,,Intel,Pentium N3710,1278,28.7,12167,https://cpu.userbenchmark.com/SpeedTest/141841/IntelR-PentiumR-CPU--N3710----160GHz
CPU,,Intel,Pentium 4 2.80GHz,1279,28.7,1535,https://cpu.userbenchmark.com/SpeedTest/3163/--------------IntelR-PentiumR-4-CPU-280GHz
CPU,,AMD,Sempron 3600+,1280,28.7,126,https://cpu.userbenchmark.com/SpeedTest/1005/Mobile-AMD-Semprontm-Processor-3600-
CPU,,Intel,Celeron N2815,1281,28.6,999,https://cpu.userbenchmark.com/SpeedTest/9736/IntelR-CeleronR-CPU--N2815----186GHz
CPU,,Intel,Atom x7-Z8750,1282,28.6,370,https://cpu.userbenchmark.com/SpeedTest/177483/IntelR-AtomTM-x7-Z8750--CPU---160GHz
CPU,,Intel,Celeron N2820,1283,28.6,1981,https://cpu.userbenchmark.com/SpeedTest/5994/IntelR-CeleronR-CPU--N2820----213GHz
CPU,,AMD,Athlon X2 Dual-Core QL-64,1284,28.6,412,https://cpu.userbenchmark.com/SpeedTest/3720/AMD-Athlontm-X2-Dual-Core-QL-64
CPU,,Intel,Celeron N4020,1285,28.5,4672,https://cpu.userbenchmark.com/SpeedTest/1134763/IntelR-CeleronR-N4020-CPU---110GHz
CPU,,Intel,Atom x5-Z8550,1286,28.5,592,https://cpu.userbenchmark.com/SpeedTest/195658/IntelR-AtomTM-x5-Z8550--CPU---144GHz
CPU,,Intel,Pentium M processor 1.73GHz,1287,28.4,313,https://cpu.userbenchmark.com/SpeedTest/7488/--------IntelR-PentiumR-M-processor-173GHz
CPU,,AMD,Athlon X2 Dual Core BE-2300,1288,28.2,40,https://cpu.userbenchmark.com/SpeedTest/12410/AMD-Athlontm-X2-Dual-Core-Processor-BE-2300
CPU,,AMD,Athlon Neo X2 Dual Core L335,1289,28.2,170,https://cpu.userbenchmark.com/SpeedTest/4043/AMD-Athlontm-Neo-X2-Dual-Core-Processor-L335
CPU,,Intel,Celeron N3150,1290,28.2,2845,https://cpu.userbenchmark.com/SpeedTest/28103/IntelR-CeleronR-CPU--N3150----160GHz
CPU,,AMD,E-350D APU,1291,28.1,254,https://cpu.userbenchmark.com/SpeedTest/6589/AMD-E-350D-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A4-5000 APU,1292,28.1,10062,https://cpu.userbenchmark.com/SpeedTest/5321/AMD-A4-5000-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core TK-53,1293,27.8,139,https://cpu.userbenchmark.com/SpeedTest/9182/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-53
CPU,FH8068003067417,Intel,Celeron N4000,1294,27.8,15327,https://cpu.userbenchmark.com/SpeedTest/503050/IntelR-CeleronR-N4000-CPU---110GHz
CPU,,Intel,Atom x5-Z8330,1295,27.8,309,https://cpu.userbenchmark.com/SpeedTest/153094/IntelR-AtomTM-x5-Z8330--CPU---144GHz
CPU,,AMD,E2-2000 APU (2012 M.Za),1296,27.7,914,https://cpu.userbenchmark.com/SpeedTest/10908/AMD-E2-2000-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Atom x5-Z8500,1297,27.7,803,https://cpu.userbenchmark.com/SpeedTest/38612/IntelR-AtomTM-x5-Z8500--CPU---144GHz
CPU,,Intel,Atom D2700,1298,27.5,242,https://cpu.userbenchmark.com/SpeedTest/7623/IntelR-AtomTM-CPU-D2700-----213GHz
CPU,,AMD,A6-7000 APU (2014 M.Ka),1299,27.5,237,https://cpu.userbenchmark.com/SpeedTest/27400/AMD-A6-7000-Radeon-R4-5-Compute-Cores-2C-3G
CPU,,AMD,E2-9000e APU (2016 M.SR),1300,27.2,3438,https://cpu.userbenchmark.com/SpeedTest/321458/AMD-E2-9000e-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,,AMD,Sempron 3000+,1301,27.1,272,https://cpu.userbenchmark.com/SpeedTest/3648/AMD-Semprontm-Processor-3000-
CPU,,Intel,Atom N2800,1302,27,438,https://cpu.userbenchmark.com/SpeedTest/8985/IntelR-AtomTM-CPU-N2800-----186GHz
CPU,,AMD,E-450 APU,1303,27,9375,https://cpu.userbenchmark.com/SpeedTest/2189/AMD-E-450-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Sempron 2800+,1304,27,157,https://cpu.userbenchmark.com/SpeedTest/4755/AMD-Semprontm-Processor-2800-
CPU,EM1800GBB22GV,AMD,E2-1800 APU (2012 M.Za),1305,26.8,3549,https://cpu.userbenchmark.com/SpeedTest/839/AMD-E2-1800-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron 723,1306,26.7,49,https://cpu.userbenchmark.com/SpeedTest/10153/IntelR-CeleronR-CPU----------723----120GHz
CPU,,Intel,Pentium D 2.66GHz,1307,26.7,391,https://cpu.userbenchmark.com/SpeedTest/4781/-------------IntelR-PentiumR-D--CPU-266GHz
CPU,,AMD,E-350,1308,26.5,6361,https://cpu.userbenchmark.com/SpeedTest/5356/AMD-E-350-Processor
CPU,,AMD,Athlon Neo MV-40,1309,26.2,211,https://cpu.userbenchmark.com/SpeedTest/12003/AMD-Athlontm-Neo-Processor-MV-40
CPU,,Intel,Pentium 4 2.93GHz,1310,26,131,https://cpu.userbenchmark.com/SpeedTest/4199/--------------IntelR-PentiumR-4-CPU-293GHz
CPU,,AMD,Athlon 2650e,1311,25.9,147,https://cpu.userbenchmark.com/SpeedTest/4742/AMD-Athlontm-Processor-2650e
CPU,,Intel,Pentium M processor 1.60GHz,1312,25.8,160,https://cpu.userbenchmark.com/SpeedTest/4076/--------IntelR-PentiumR-M-processor-160GHz
CPU,,Intel,Pentium 4 2.60GHz,1313,25.7,86,https://cpu.userbenchmark.com/SpeedTest/5254/--------------IntelR-PentiumR-4-CPU-260GHz
CPU,,Intel,Pentium 4 3.06GHz,1314,25.6,843,https://cpu.userbenchmark.com/SpeedTest/614/--------------IntelR-PentiumR-4-CPU-306GHz
CPU,,Intel,Celeron J3355,1315,25.5,894,https://cpu.userbenchmark.com/SpeedTest/247225/IntelR-CeleronR-CPU-J3355---200GHz
CPU,,Intel,Celeron M 430,1316,25.5,163,https://cpu.userbenchmark.com/SpeedTest/4999/IntelR-CeleronR-M-CPU--------430----173GHz
CPU,,Intel,Celeron N3010,1317,25.4,343,https://cpu.userbenchmark.com/SpeedTest/195388/IntelR-CeleronR-CPU--N3010----104GHz
CPU,,Intel,Atom x5-Z8300,1318,25.2,3178,https://cpu.userbenchmark.com/SpeedTest/37765/IntelR-AtomTM-x5-Z8300--CPU---144GHz
CPU,,AMD,E1-1200 APU,1319,24,6704,https://cpu.userbenchmark.com/SpeedTest/2118/AMD-E1-1200-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron N3350,1320,24,14755,https://cpu.userbenchmark.com/SpeedTest/197164/IntelR-CeleronR-CPU-N3350---110GHz
CPU,,Intel,Atom D525,1321,23.9,2138,https://cpu.userbenchmark.com/SpeedTest/5666/IntelR-AtomTM-CPU-D525-----180GHz
CPU,,Intel,Pentium 4 2.40GHz,1322,23.9,208,https://cpu.userbenchmark.com/SpeedTest/5589/--------------IntelR-PentiumR-4-CPU-240GHz
CPU,,Intel,Celeron N3000,1323,23.8,193,https://cpu.userbenchmark.com/SpeedTest/34511/IntelR-CeleronR-CPU--N3000----104GHz
CPU,,Intel,Atom x5-Z8350,1324,23.6,9863,https://cpu.userbenchmark.com/SpeedTest/143924/IntelR-AtomTM-x5-Z8350--CPU---144GHz
CPU,,AMD,E-300 APU,1325,23.5,7554,https://cpu.userbenchmark.com/SpeedTest/2468/AMD-E-300-APU-with-Radeontm-HD-Graphics
CPU,,AMD,C-60 APU,1326,23.5,2248,https://cpu.userbenchmark.com/SpeedTest/3147/AMD-C-60-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium 4 2.66GHz,1327,23.3,224,https://cpu.userbenchmark.com/SpeedTest/4462/--------------IntelR-PentiumR-4-CPU-266GHz
CPU,,AMD,E1-7010 APU (2015 M.Ca),1328,22.8,1542,https://cpu.userbenchmark.com/SpeedTest/167591/AMD-E1-7010-APU-with-AMD-Radeon-R2-Graphics
CPU,,Intel,Atom N2600,1329,22.7,2227,https://cpu.userbenchmark.com/SpeedTest/704/IntelR-AtomTM-CPU-N2600-----160GHz
CPU,,Intel,Atom N570,1330,22.4,1270,https://cpu.userbenchmark.com/SpeedTest/3881/IntelR-AtomTM-CPU-N570-----166GHz
CPU,,Intel,Celeron N3060,1331,22.2,20415,https://cpu.userbenchmark.com/SpeedTest/130019/IntelR-CeleronR-CPU--N3060----160GHz
CPU,,Intel,Celeron 2.80GHz,1332,21.8,48,https://cpu.userbenchmark.com/SpeedTest/8814/IntelR-CeleronR-CPU-280GHz
CPU,,Intel,Celeron M processor 1.50GHz,1333,21.6,66,https://cpu.userbenchmark.com/SpeedTest/5383/IntelR-CeleronR-M-processor---------150GHz
CPU,,AMD,E1-2500 APU,1334,21.5,2554,https://cpu.userbenchmark.com/SpeedTest/9778/AMD-E1-2500-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,C-50,1335,21.5,1726,https://cpu.userbenchmark.com/SpeedTest/3082/AMD-C-50-Processor
CPU,,Intel,Atom 330,1336,21.4,996,https://cpu.userbenchmark.com/SpeedTest/1917/IntelR-AtomTM-CPU--330-----160GHz
CPU,,Intel,Atom N550,1337,21.4,828,https://cpu.userbenchmark.com/SpeedTest/182/IntelR-AtomTM-CPU-N550-----150GHz
CPU,,Intel,Celeron D 3.06GHz,1338,21.1,300,https://cpu.userbenchmark.com/SpeedTest/13158/IntelR-CeleronR-D-CPU-306GHz
CPU,,Intel,Atom N455,1339,21.1,2738,https://cpu.userbenchmark.com/SpeedTest/2394/IntelR-AtomTM-CPU-N455-----166GHz
CPU,,Intel,Celeron N3050,1340,20.8,14572,https://cpu.userbenchmark.com/SpeedTest/31154/IntelR-CeleronR-CPU--N3050----160GHz
CPU,,Intel,Atom D410,1341,20.8,235,https://cpu.userbenchmark.com/SpeedTest/13305/---------IntelR-AtomTM-CPU-D410-----166GHz
CPU,,Intel,Atom N450,1342,20.8,2466,https://cpu.userbenchmark.com/SpeedTest/3190/IntelR-AtomTM-CPU-N450-----166GHz
CPU,,Intel,Atom D510,1343,20.8,459,https://cpu.userbenchmark.com/SpeedTest/5452/IntelR-AtomTM-CPU-D510-----166GHz
CPU,,Intel,Atom N280,1344,20.8,592,https://cpu.userbenchmark.com/SpeedTest/4556/---------IntelR-AtomTM-CPU-N280-----166GHz
CPU,,Intel,Atom N270,1345,20.3,3264,https://cpu.userbenchmark.com/SpeedTest/2697/IntelR-AtomTM-CPU-N270-----160GHz
CPU,,Intel,Atom N435,1346,20,42,https://cpu.userbenchmark.com/SpeedTest/13319/IntelR-AtomTM-CPU-N435-----133GHz
CPU,,AMD,Z-60 APU,1347,19.9,5,https://cpu.userbenchmark.com/SpeedTest/13444/AMD-Z-60-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Atom 230,1348,19.5,268,https://cpu.userbenchmark.com/SpeedTest/5251/IntelR-AtomTM-CPU--230-----160GHz
CPU,,AMD,Phenom 9600,1349,18.4,689,https://cpu.userbenchmark.com/SpeedTest/7248/AMD-Phenomtm-9600-Quad-Core-Processor
CPU,,Intel,Atom Z2760,1350,18,695,https://cpu.userbenchmark.com/SpeedTest/2088/IntelR-AtomTM-CPU-Z2760----180GHz
CPU,,AMD,E1-2100 APU,1351,17.7,4559,https://cpu.userbenchmark.com/SpeedTest/7613/AMD-E1-2100-APU-with-RadeonTM-HD-Graphics
CPU,,Intel,Atom Z520,1352,17.7,272,https://cpu.userbenchmark.com/SpeedTest/4161/---------IntelR-AtomTM-CPU-Z520-----133GHz
CPU,,AMD,A4-1200 APU,1353,17.4,476,https://cpu.userbenchmark.com/SpeedTest/2520/AMD-A4-1200-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,A4-1250 APU,1354,17.3,697,https://cpu.userbenchmark.com/SpeedTest/8678/AMD-A4-1250-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,Phenom 9500,1355,17,1139,https://cpu.userbenchmark.com/SpeedTest/1692/AMD-Phenomtm-9500-Quad-Core-Processor
